ID_Pedido,Produto,Categoria,Data,Quantidade,Valor Unitário,Localidade
874656,Carne,Carnes,2023-11-05,21,39.67,Sul
615091,Banana,Hortifruti,2023-10-01,4,2.47,Norte
646784,Peixe,Carnes,2024-03-21,24,66.72,Centro-Oeste
754111,Feijão,Alimentos,2023-03-16,21,5.81,Norte
267649,Ovos,Alimentos,2023-12-07,36,16.79,Norte
955305,Peixe,Carnes,2024-01-21,19,112.64,Sudeste
891240,Detergente,Limpeza,2022-10-11,1,38.91,Sudeste
897783,Café,Alimentos,2024-02-25,19,2.71,Nordeste
314267,Maçã,Hortifruti,2023-03-30,36,11.58,Sudeste
126290,Condicionador,Higiene Pessoal,2023-10-16,24,35.91,Norte
115945,Shampoo,Higiene Pessoal,2023-11-25,38,65.78,Nordeste
307017,Laranja,Hortifruti,2024-05-20,29,5.3,Norte
216912,Leite,Alimentos,2022-11-13,46,24.69,Centro-Oeste
295086,Macarrão,Alimentos,2022-12-10,33,20.7,Norte
468469,Sabão em Pó,Limpeza,2024-10-01,43,33.13,Centro-Oeste
498833,Leite,Alimentos,2023-07-11,11,10.06,Norte
361804,Laranja,Hortifruti,2024-05-30,23,11.69,Nordeste
580925,Laranja,Hortifruti,2024-09-19,40,3.31,Norte
808819,Feijão,Alimentos,2024-06-29,40,27.77,Sul
609991,Peixe,Carnes,2022-10-26,12,60.68,Sul
111008,Detergente,Limpeza,2024-01-02,34,14.46,Centro-Oeste
517559,Detergente,Limpeza,2024-02-06,28,29.16,Sul
203824,Amaciante,Limpeza,2023-02-15,33,39.9,Nordeste
445723,Laranja,Hortifruti,2023-02-03,15,3.71,Nordeste
301600,Tomate,Hortifruti,2022-12-21,5,4.54,Nordeste
223227,Tomate,Hortifruti,2022-12-22,46,4.56,Sudeste
463610,Feijão,Alimentos,2024-02-07,3,25.4,Sul
452901,Maçã,Hortifruti,2024-05-16,4,6.22,Sul
547263,Carne,Carnes,2023-01-04,1,29.24,Nordeste
678544,Ovos,Alimentos,2024-07-17,32,11.14,Sudeste
195939,Café,Alimentos,2023-09-19,21,7.15,Sudeste
933118,Macarrão,Alimentos,2022-10-18,19,6.96,Nordeste
722786,Alface,Hortifruti,2024-02-18,39,7.4,Sul
282159,Sabão em Pó,Limpeza,2024-10-09,39,37.74,Nordeste
937039,Sabão em Pó,Limpeza,2024-03-04,1,55.43,Sul
667096,Peixe,Carnes,2024-08-04,2,88.3,Nordeste
502019,Detergente,Limpeza,2023-01-07,36,27.55,Sul
157767,Laranja,Hortifruti,2024-03-11,20,8.33,Sudeste
873757,Shampoo,Higiene Pessoal,2022-12-14,25,29.57,Centro-Oeste
608000,Ovos,Alimentos,2024-05-20,10,22.69,Nordeste
890481,Frango,Carnes,2023-04-14,31,113.43,Nordeste
364518,Frango,Carnes,2024-08-09,49,99.91,Sudeste
902517,Arroz,Alimentos,2024-04-13,34,26.72,Sudeste
130557,Sabão em Pó,Limpeza,2023-09-07,5,57.84,Sul
530946,Arroz,Alimentos,2023-08-11,17,24.57,Sudeste
705013,Sabão em Pó,Limpeza,2023-12-14,3,53.47,Centro-Oeste
150509,Detergente,Limpeza,2023-10-12,43,13.45,Sul
539345,Arroz,Alimentos,2023-09-20,24,13.18,Norte
621613,Peixe,Carnes,2023-12-19,24,36.35,Sudeste
938724,Café,Alimentos,2024-04-09,44,21.69,Centro-Oeste
883097,Tomate,Hortifruti,2024-02-27,18,8.74,Nordeste
587197,Alface,Hortifruti,2023-03-25,32,3.04,Sudeste
487848,Amaciante,Limpeza,2023-02-11,37,23.18,Nordeste
536995,Amaciante,Limpeza,2023-09-20,41,9.91,Sul
993543,Macarrão,Alimentos,2024-06-17,3,4.62,Nordeste
820711,Feijão,Alimentos,2023-06-15,14,4.17,Nordeste
437986,Tomate,Hortifruti,2023-09-18,44,1.89,Centro-Oeste
454283,Shampoo,Higiene Pessoal,2023-12-31,6,71.21,Centro-Oeste
928685,Laranja,Hortifruti,2024-02-28,31,8.07,Sul
990043,Alface,Hortifruti,2023-12-10,2,8.51,Nordeste
635018,Arroz,Alimentos,2023-02-04,16,23.69,Sul
912062,Carne,Carnes,2023-06-13,39,132.21,Sul
904313,Carne,Carnes,2023-01-17,25,24.56,Sul
625986,Sabão em Pó,Limpeza,2022-12-24,30,17.7,Sudeste
818032,Azeite,Alimentos,2022-10-21,19,18.98,Centro-Oeste
369927,Shampoo,Higiene Pessoal,2024-09-29,4,73.49,Centro-Oeste
443050,Frango,Carnes,2023-05-28,39,94.9,Sudeste
418978,Frango,Carnes,2024-05-14,27,100.16,Nordeste
797541,Alface,Hortifruti,2024-03-10,19,7.06,Sudeste
241914,Leite,Alimentos,2023-02-13,14,29.49,Centro-Oeste
334126,Shampoo,Higiene Pessoal,2023-07-15,17,13.82,Sudeste
662756,Detergente,Limpeza,2024-07-17,45,10.62,Centro-Oeste
881076,Frango,Carnes,2024-08-27,45,148.16,Centro-Oeste
250478,Sabão em Pó,Limpeza,2024-01-02,46,5.92,Centro-Oeste
690920,Azeite,Alimentos,2023-07-19,16,12.81,Sul
750987,Amaciante,Limpeza,2024-06-29,40,48.13,Sudeste
613080,Leite,Alimentos,2023-07-24,21,29.73,Sul
955127,Banana,Hortifruti,2023-10-09,11,1.13,Centro-Oeste
917773,Amaciante,Limpeza,2023-04-20,28,54.89,Norte
663785,Frango,Carnes,2023-10-28,41,133.73,Nordeste
639912,Shampoo,Higiene Pessoal,2024-05-05,4,61.52,Centro-Oeste
993996,Sabão em Pó,Limpeza,2023-04-27,44,44.11,Nordeste
841929,Condicionador,Higiene Pessoal,2024-07-29,23,26.11,Sudeste
405579,Alface,Hortifruti,2023-02-09,35,9.41,Nordeste
978091,Amaciante,Limpeza,2023-06-04,43,46.24,Norte
611636,Condicionador,Higiene Pessoal,2024-09-27,43,37.17,Sul
939818,Alface,Hortifruti,2024-04-16,30,14.72,Sudeste
821173,Tomate,Hortifruti,2023-07-28,45,2.3,Norte
597582,Peixe,Carnes,2023-12-19,50,93.26,Sul
859993,Macarrão,Alimentos,2023-11-25,25,7.85,Sul
641505,Carne,Carnes,2024-04-30,42,51.63,Norte
808225,Laranja,Hortifruti,2023-11-18,7,5.5,Sudeste
371226,Amaciante,Limpeza,2022-10-16,48,6.68,Sudeste
744131,Alface,Hortifruti,2024-03-08,24,11.97,Nordeste
265957,Peixe,Carnes,2023-06-18,42,69.74,Norte
374957,Detergente,Limpeza,2024-01-28,42,35.89,Centro-Oeste
309047,Frango,Carnes,2024-04-25,32,140.39,Sul
792206,Alface,Hortifruti,2023-09-10,26,4.01,Centro-Oeste
320250,Condicionador,Higiene Pessoal,2024-01-09,14,43.38,Nordeste
326053,Shampoo,Higiene Pessoal,2023-06-20,30,56.11,Sudeste
461776,Café,Alimentos,2023-09-25,50,26.94,Sul
789976,Condicionador,Higiene Pessoal,2023-11-13,36,69.54,Sul
714805,Shampoo,Higiene Pessoal,2023-10-10,33,10.3,Sul
179210,Café,Alimentos,2023-12-08,34,12.95,Sudeste
841045,Café,Alimentos,2024-02-29,50,25.47,Nordeste
397153,Carne,Carnes,2023-11-07,42,60.38,Sul
653885,Maçã,Hortifruti,2024-06-19,35,12.61,Sul
913776,Tomate,Hortifruti,2024-08-17,2,9.53,Centro-Oeste
942061,Leite,Alimentos,2024-07-12,18,16.46,Sudeste
194424,Feijão,Alimentos,2023-03-19,16,13.3,Nordeste
380205,Tomate,Hortifruti,2023-08-06,29,7.06,Nordeste
139265,Alface,Hortifruti,2023-05-30,10,10.3,Nordeste
666246,Peixe,Carnes,2024-09-24,25,79.37,Sudeste
469317,Alface,Hortifruti,2024-04-19,31,14.28,Norte
152067,Carne,Carnes,2024-09-30,19,105.74,Centro-Oeste
586524,Alface,Hortifruti,2023-04-12,34,12.7,Sudeste
937094,Azeite,Alimentos,2023-05-22,2,12.69,Nordeste
733110,Peixe,Carnes,2023-04-04,5,35.8,Nordeste
221636,Banana,Hortifruti,2023-07-17,3,1.79,Nordeste
540269,Amaciante,Limpeza,2024-01-17,12,23.89,Norte
945690,Leite,Alimentos,2023-07-31,37,3.38,Centro-Oeste
870177,Shampoo,Higiene Pessoal,2023-05-01,37,61.64,Nordeste
980355,Alface,Hortifruti,2023-12-21,47,4.45,Norte
761350,Sabão em Pó,Limpeza,2023-08-13,46,12.05,Sudeste
911086,Feijão,Alimentos,2024-03-22,31,2.17,Norte
323432,Feijão,Alimentos,2023-01-22,38,17.53,Nordeste
144658,Laranja,Hortifruti,2022-11-11,33,11.84,Centro-Oeste
630354,Macarrão,Alimentos,2023-04-24,31,27.96,Sudeste
611417,Frango,Carnes,2023-06-28,46,73.56,Sudeste
397995,Banana,Hortifruti,2023-12-28,4,10.27,Sul
108631,Peixe,Carnes,2023-05-09,45,25.21,Sudeste
167963,Alface,Hortifruti,2023-04-07,19,5.74,Norte
245643,Shampoo,Higiene Pessoal,2023-01-06,3,76.55,Sul
168037,Frango,Carnes,2023-11-02,18,75.48,Norte
230952,Detergente,Limpeza,2024-07-30,1,34.59,Nordeste
950120,Macarrão,Alimentos,2022-11-02,44,9.27,Centro-Oeste
946536,Shampoo,Higiene Pessoal,2024-06-25,46,50.01,Sul
378717,Maçã,Hortifruti,2023-04-04,5,4.98,Sul
420762,Arroz,Alimentos,2023-01-19,24,28.29,Norte
894666,Laranja,Hortifruti,2023-10-13,34,8.42,Norte
890781,Ovos,Alimentos,2023-02-14,7,22.71,Sul
254914,Maçã,Hortifruti,2023-05-30,11,4.13,Sudeste
823790,Frango,Carnes,2023-07-12,22,120.05,Norte
498225,Arroz,Alimentos,2023-09-10,6,23.83,Centro-Oeste
166826,Leite,Alimentos,2024-07-19,19,8.29,Sul
691392,Condicionador,Higiene Pessoal,2024-03-17,20,44.94,Centro-Oeste
239038,Ovos,Alimentos,2022-10-29,32,5.97,Sul
713167,Macarrão,Alimentos,2023-04-03,43,17.06,Sudeste
168513,Sabão em Pó,Limpeza,2022-10-12,25,20.04,Nordeste
625111,Macarrão,Alimentos,2024-01-14,38,18.7,Centro-Oeste
717544,Azeite,Alimentos,2024-07-02,18,26.46,Sudeste
167412,Feijão,Alimentos,2024-03-22,11,5.91,Sudeste
919091,Leite,Alimentos,2023-07-24,25,18.62,Centro-Oeste
930515,Amaciante,Limpeza,2023-02-16,18,49.77,Nordeste
367069,Peixe,Carnes,2024-07-23,15,89.95,Sudeste
761294,Maçã,Hortifruti,2024-04-09,28,13.83,Centro-Oeste
443396,Feijão,Alimentos,2024-01-02,48,16.07,Sudeste
574136,Banana,Hortifruti,2023-12-08,35,8.21,Norte
182767,Alface,Hortifruti,2023-11-14,24,10.92,Norte
329613,Peixe,Carnes,2023-06-26,3,64.27,Norte
422837,Condicionador,Higiene Pessoal,2022-10-30,43,7.89,Sul
266930,Café,Alimentos,2024-01-01,46,15.5,Norte
995897,Café,Alimentos,2023-03-06,24,2.23,Centro-Oeste
524256,Feijão,Alimentos,2023-12-10,24,25.86,Nordeste
753701,Banana,Hortifruti,2023-03-31,41,8.86,Centro-Oeste
895909,Sabão em Pó,Limpeza,2023-09-17,5,59.97,Sudeste
634922,Maçã,Hortifruti,2022-11-28,49,3.78,Sul
489664,Shampoo,Higiene Pessoal,2023-10-16,29,15.78,Sul
201875,Leite,Alimentos,2024-01-30,4,10.24,Centro-Oeste
694244,Arroz,Alimentos,2024-03-26,28,19.54,Norte
646748,Carne,Carnes,2024-04-22,25,128.23,Nordeste
750263,Café,Alimentos,2023-12-20,29,13.49,Nordeste
742025,Condicionador,Higiene Pessoal,2023-04-23,10,59.57,Norte
335032,Peixe,Carnes,2023-05-05,37,71.01,Sul
551186,Shampoo,Higiene Pessoal,2023-06-21,34,56.38,Sul
410425,Carne,Carnes,2023-12-31,4,31.38,Norte
864995,Condicionador,Higiene Pessoal,2024-01-04,35,29.01,Sul
263696,Sabão em Pó,Limpeza,2023-05-15,41,8.72,Nordeste
167143,Sabão em Pó,Limpeza,2023-04-14,23,33.12,Centro-Oeste
541144,Banana,Hortifruti,2023-09-18,30,1.42,Centro-Oeste
296269,Leite,Alimentos,2023-06-22,26,12.78,Nordeste
109228,Peixe,Carnes,2024-06-30,14,57.3,Sudeste
307157,Maçã,Hortifruti,2024-02-06,42,8.03,Sudeste
677995,Detergente,Limpeza,2023-09-30,18,57.4,Sudeste
396238,Banana,Hortifruti,2024-07-12,42,4.63,Nordeste
805588,Frango,Carnes,2023-02-11,4,149.72,Nordeste
581534,Frango,Carnes,2023-07-29,19,27.83,Sul
328542,Detergente,Limpeza,2022-10-15,21,44.16,Sudeste
692615,Peixe,Carnes,2023-11-08,24,121.66,Sul
920937,Laranja,Hortifruti,2022-12-21,5,7.87,Norte
389297,Detergente,Limpeza,2023-06-21,34,46.73,Sudeste
506134,Condicionador,Higiene Pessoal,2024-02-16,14,19.31,Centro-Oeste
307679,Café,Alimentos,2023-09-20,46,21.65,Centro-Oeste
665869,Detergente,Limpeza,2023-03-03,10,56.69,Sul
687325,Amaciante,Limpeza,2024-02-22,49,39.26,Sudeste
617572,Shampoo,Higiene Pessoal,2024-01-17,48,38.38,Nordeste
431312,Frango,Carnes,2024-09-20,45,135.63,Sudeste
961988,Café,Alimentos,2023-05-05,7,8.78,Sudeste
910106,Shampoo,Higiene Pessoal,2023-11-09,50,55.07,Nordeste
457395,Leite,Alimentos,2024-03-25,35,10.09,Sul
570332,Laranja,Hortifruti,2023-03-20,50,12.82,Nordeste
407697,Tomate,Hortifruti,2024-09-08,16,6.42,Nordeste
182764,Frango,Carnes,2024-03-19,41,143.72,Norte
262905,Frango,Carnes,2023-05-24,50,26.04,Nordeste
369166,Café,Alimentos,2023-01-04,9,18.78,Centro-Oeste
818471,Macarrão,Alimentos,2024-05-23,4,9.19,Sudeste
572834,Ovos,Alimentos,2023-10-12,22,11.89,Centro-Oeste
267526,Azeite,Alimentos,2024-04-21,26,10.26,Norte
751460,Laranja,Hortifruti,2024-05-10,45,9.13,Centro-Oeste
444669,Sabão em Pó,Limpeza,2024-08-13,34,7.4,Sul
238121,Tomate,Hortifruti,2024-08-19,42,3.39,Centro-Oeste
562956,Maçã,Hortifruti,2023-01-17,24,8.12,Nordeste
776769,Carne,Carnes,2023-01-06,37,62.78,Centro-Oeste
528903,Condicionador,Higiene Pessoal,2024-01-24,36,70.32,Norte
140981,Shampoo,Higiene Pessoal,2023-06-21,6,60.99,Sul
571028,Banana,Hortifruti,2023-02-03,7,3.27,Sul
469724,Alface,Hortifruti,2023-11-26,26,8.56,Norte
814021,Shampoo,Higiene Pessoal,2024-04-02,19,73.01,Sudeste
459494,Amaciante,Limpeza,2023-02-03,45,53.56,Norte
690876,Sabão em Pó,Limpeza,2024-06-09,41,34.47,Sudeste
727784,Feijão,Alimentos,2024-08-30,16,24.36,Sul
938582,Ovos,Alimentos,2024-05-01,11,25.66,Norte
220105,Laranja,Hortifruti,2022-11-25,44,2.54,Centro-Oeste
939497,Sabão em Pó,Limpeza,2023-10-23,36,54.56,Sul
111063,Shampoo,Higiene Pessoal,2023-05-22,45,9.13,Sudeste
412328,Alface,Hortifruti,2023-12-22,17,3.42,Sudeste
421325,Azeite,Alimentos,2023-07-13,27,28.61,Norte
501404,Leite,Alimentos,2022-11-10,25,8.57,Sul
103769,Banana,Hortifruti,2024-01-04,33,11.41,Centro-Oeste
927488,Amaciante,Limpeza,2024-04-18,3,47.22,Sudeste
246725,Condicionador,Higiene Pessoal,2024-03-31,13,26.44,Sudeste
959046,Alface,Hortifruti,2023-02-17,31,11.63,Centro-Oeste
956987,Shampoo,Higiene Pessoal,2023-10-28,19,19.69,Sul
311996,Condicionador,Higiene Pessoal,2023-12-09,32,11.66,Norte
920686,Peixe,Carnes,2024-05-19,46,109.97,Sul
900329,Banana,Hortifruti,2023-08-09,14,1.34,Centro-Oeste
373457,Sabão em Pó,Limpeza,2023-05-26,30,23.01,Norte
245753,Café,Alimentos,2024-08-03,38,29.28,Sul
168582,Shampoo,Higiene Pessoal,2023-05-11,3,60.62,Norte
570241,Banana,Hortifruti,2023-04-13,18,2.43,Sul
620501,Banana,Hortifruti,2023-07-24,48,13.22,Norte
828456,Café,Alimentos,2023-06-02,41,2.64,Norte
169296,Arroz,Alimentos,2024-05-27,48,24.57,Sudeste
858027,Feijão,Alimentos,2023-02-05,21,19.2,Centro-Oeste
913698,Detergente,Limpeza,2023-03-04,13,31.71,Norte
599088,Feijão,Alimentos,2024-01-29,40,6.46,Centro-Oeste
527261,Maçã,Hortifruti,2024-09-04,23,9.96,Sul
986362,Ovos,Alimentos,2023-08-17,6,11.49,Nordeste
574516,Azeite,Alimentos,2024-05-23,18,2.08,Norte
569483,Banana,Hortifruti,2024-01-12,30,9.7,Sudeste
614016,Condicionador,Higiene Pessoal,2024-06-02,16,37.08,Centro-Oeste
251285,Amaciante,Limpeza,2024-06-25,13,19.44,Sudeste
698637,Detergente,Limpeza,2023-01-23,12,39.94,Nordeste
320579,Alface,Hortifruti,2023-07-29,32,13.4,Nordeste
329553,Azeite,Alimentos,2023-11-21,10,7.41,Nordeste
225291,Arroz,Alimentos,2024-06-09,42,26.71,Sudeste
954428,Feijão,Alimentos,2024-08-23,48,2.62,Centro-Oeste
413790,Sabão em Pó,Limpeza,2024-09-15,23,14.43,Sul
839108,Frango,Carnes,2024-04-12,27,129.63,Sudeste
752360,Frango,Carnes,2023-09-07,50,109.64,Sudeste
701440,Alface,Hortifruti,2024-08-16,23,14.32,Nordeste
418612,Macarrão,Alimentos,2022-12-05,38,25.11,Centro-Oeste
662044,Tomate,Hortifruti,2024-08-20,13,4.9,Norte
992895,Shampoo,Higiene Pessoal,2024-01-28,16,20.28,Centro-Oeste
768922,Café,Alimentos,2023-10-26,5,27.08,Centro-Oeste
805300,Laranja,Hortifruti,2023-09-13,38,8.59,Norte
527313,Maçã,Hortifruti,2024-07-10,13,7.82,Norte
980286,Tomate,Hortifruti,2023-10-15,9,11.53,Sul
969380,Azeite,Alimentos,2024-04-13,1,26.76,Norte
304381,Banana,Hortifruti,2023-11-02,13,9.26,Centro-Oeste
113111,Peixe,Carnes,2023-06-17,44,147.32,Sul
398733,Alface,Hortifruti,2023-12-11,30,14.0,Norte
444526,Feijão,Alimentos,2024-04-19,20,9.55,Sul
222524,Banana,Hortifruti,2022-11-19,33,12.94,Centro-Oeste
573780,Leite,Alimentos,2023-08-07,9,16.57,Nordeste
863690,Shampoo,Higiene Pessoal,2024-05-20,43,55.53,Nordeste
291720,Azeite,Alimentos,2023-12-03,22,28.02,Sul
828642,Ovos,Alimentos,2024-01-26,48,21.53,Sul
881014,Carne,Carnes,2024-05-10,46,87.41,Norte
592702,Azeite,Alimentos,2023-10-15,15,17.16,Norte
559403,Detergente,Limpeza,2023-02-17,14,45.1,Sudeste
683653,Carne,Carnes,2023-02-04,23,39.23,Sul
253272,Frango,Carnes,2023-01-20,37,144.93,Centro-Oeste
795379,Laranja,Hortifruti,2023-08-28,19,7.0,Sudeste
351678,Detergente,Limpeza,2023-10-29,42,50.7,Norte
791335,Tomate,Hortifruti,2023-12-22,11,4.59,Sul
780934,Tomate,Hortifruti,2023-02-16,48,13.97,Sudeste
780363,Shampoo,Higiene Pessoal,2024-08-09,28,72.69,Nordeste
608076,Azeite,Alimentos,2023-03-17,9,19.81,Sul
242771,Maçã,Hortifruti,2023-09-27,49,5.92,Nordeste
873235,Carne,Carnes,2023-01-31,5,119.68,Sul
775514,Peixe,Carnes,2023-11-05,48,129.42,Norte
416788,Amaciante,Limpeza,2024-03-01,25,41.85,Sudeste
633991,Amaciante,Limpeza,2023-09-27,4,9.02,Sul
933402,Macarrão,Alimentos,2022-11-15,30,19.27,Centro-Oeste
557414,Frango,Carnes,2023-11-11,27,125.73,Norte
191433,Laranja,Hortifruti,2023-04-21,8,6.33,Sudeste
404794,Laranja,Hortifruti,2023-03-19,1,6.87,Centro-Oeste
532920,Azeite,Alimentos,2024-04-15,37,26.81,Sul
463572,Sabão em Pó,Limpeza,2024-09-26,46,38.08,Norte
756038,Shampoo,Higiene Pessoal,2023-12-12,3,72.85,Centro-Oeste
600142,Carne,Carnes,2024-04-12,24,44.45,Nordeste
981015,Leite,Alimentos,2023-08-13,47,26.27,Norte
457804,Arroz,Alimentos,2023-02-19,41,24.96,Centro-Oeste
499498,Peixe,Carnes,2023-08-16,41,44.55,Centro-Oeste
825590,Laranja,Hortifruti,2024-04-03,10,2.29,Norte
626389,Shampoo,Higiene Pessoal,2024-07-04,25,34.83,Nordeste
358454,Banana,Hortifruti,2024-05-03,19,10.32,Norte
292617,Shampoo,Higiene Pessoal,2022-11-15,36,19.06,Nordeste
305042,Peixe,Carnes,2023-04-16,30,81.53,Sudeste
706501,Alface,Hortifruti,2024-03-15,38,6.78,Nordeste
409451,Condicionador,Higiene Pessoal,2024-03-18,40,50.66,Sul
371402,Carne,Carnes,2023-03-27,41,133.71,Sudeste
977560,Shampoo,Higiene Pessoal,2022-12-08,7,76.34,Centro-Oeste
906650,Condicionador,Higiene Pessoal,2024-07-22,16,47.92,Nordeste
110472,Azeite,Alimentos,2024-04-07,27,28.14,Sul
479538,Café,Alimentos,2024-08-30,19,27.33,Nordeste
755722,Laranja,Hortifruti,2023-06-27,13,13.0,Norte
997605,Amaciante,Limpeza,2024-07-08,41,43.45,Centro-Oeste
806870,Sabão em Pó,Limpeza,2022-10-31,32,44.08,Nordeste
110587,Tomate,Hortifruti,2023-09-24,28,2.95,Sul
263710,Leite,Alimentos,2024-02-13,34,15.11,Sudeste
957491,Leite,Alimentos,2024-09-27,32,15.75,Nordeste
229164,Shampoo,Higiene Pessoal,2022-10-27,36,38.92,Norte
703195,Banana,Hortifruti,2022-11-04,45,10.19,Sul
425605,Amaciante,Limpeza,2024-01-31,11,56.33,Centro-Oeste
428456,Sabão em Pó,Limpeza,2024-08-03,16,31.67,Nordeste
576729,Banana,Hortifruti,2024-01-11,7,11.0,Nordeste
899595,Shampoo,Higiene Pessoal,2023-04-16,49,64.75,Norte
537567,Tomate,Hortifruti,2024-09-24,35,11.79,Centro-Oeste
423092,Alface,Hortifruti,2023-12-05,1,2.95,Sudeste
807535,Peixe,Carnes,2024-07-31,17,93.22,Centro-Oeste
127124,Alface,Hortifruti,2024-06-19,17,3.53,Centro-Oeste
870753,Café,Alimentos,2023-10-27,41,15.97,Centro-Oeste
682568,Maçã,Hortifruti,2023-03-22,16,2.38,Centro-Oeste
509673,Carne,Carnes,2024-08-31,3,50.29,Nordeste
222070,Detergente,Limpeza,2024-04-22,27,51.91,Nordeste
212340,Tomate,Hortifruti,2022-11-17,6,13.23,Centro-Oeste
797619,Alface,Hortifruti,2024-06-23,2,14.46,Norte
872950,Condicionador,Higiene Pessoal,2022-10-27,38,53.86,Nordeste
479280,Condicionador,Higiene Pessoal,2024-05-30,36,75.31,Norte
369597,Shampoo,Higiene Pessoal,2024-05-26,26,31.03,Sudeste
973266,Leite,Alimentos,2023-07-23,40,21.61,Sudeste
937848,Macarrão,Alimentos,2024-02-11,11,19.86,Sudeste
809279,Peixe,Carnes,2024-06-22,3,26.3,Sudeste
479099,Shampoo,Higiene Pessoal,2024-05-28,12,73.12,Centro-Oeste
770716,Frango,Carnes,2023-02-08,21,84.27,Nordeste
271563,Banana,Hortifruti,2023-01-24,20,6.02,Centro-Oeste
531057,Feijão,Alimentos,2023-06-13,25,9.26,Centro-Oeste
984136,Carne,Carnes,2022-10-23,33,70.11,Sul
927462,Condicionador,Higiene Pessoal,2023-10-23,2,29.45,Norte
623519,Amaciante,Limpeza,2023-05-15,41,43.12,Norte
792591,Azeite,Alimentos,2024-07-23,37,21.88,Nordeste
922982,Shampoo,Higiene Pessoal,2022-11-03,27,17.48,Sudeste
503255,Laranja,Hortifruti,2023-03-20,44,13.53,Sul
880770,Macarrão,Alimentos,2023-07-17,6,3.14,Norte
249967,Detergente,Limpeza,2023-12-14,2,39.86,Sul
688459,Alface,Hortifruti,2024-04-26,17,9.45,Norte
859875,Detergente,Limpeza,2023-04-09,29,57.53,Nordeste
904036,Azeite,Alimentos,2023-08-27,43,17.61,Centro-Oeste
825188,Detergente,Limpeza,2022-12-25,20,40.81,Sudeste
819319,Feijão,Alimentos,2024-05-14,30,26.2,Nordeste
692423,Peixe,Carnes,2023-10-27,40,82.37,Centro-Oeste
136459,Azeite,Alimentos,2023-09-02,9,22.63,Sul
677895,Amaciante,Limpeza,2022-12-22,24,26.86,Nordeste
933899,Azeite,Alimentos,2023-02-26,21,6.48,Sudeste
137746,Banana,Hortifruti,2023-06-13,49,8.25,Sudeste
715430,Azeite,Alimentos,2023-09-12,11,17.83,Sul
531748,Macarrão,Alimentos,2023-10-14,27,22.56,Nordeste
106483,Shampoo,Higiene Pessoal,2024-02-18,43,56.08,Sudeste
727636,Leite,Alimentos,2023-03-27,46,23.43,Norte
299370,Maçã,Hortifruti,2024-04-07,7,3.4,Sudeste
912721,Alface,Hortifruti,2023-01-12,32,1.16,Centro-Oeste
523780,Alface,Hortifruti,2023-02-14,44,11.29,Centro-Oeste
812375,Maçã,Hortifruti,2023-08-24,9,7.31,Sul
841521,Tomate,Hortifruti,2023-06-13,21,3.06,Centro-Oeste
269912,Maçã,Hortifruti,2023-12-04,8,5.78,Centro-Oeste
514581,Alface,Hortifruti,2022-12-29,14,10.48,Sul
921616,Peixe,Carnes,2024-01-13,16,23.65,Centro-Oeste
877137,Arroz,Alimentos,2024-05-03,30,11.63,Sudeste
358584,Azeite,Alimentos,2024-02-20,48,24.05,Sul
174810,Frango,Carnes,2024-02-08,26,113.9,Nordeste
597399,Sabão em Pó,Limpeza,2023-05-30,26,6.29,Centro-Oeste
879496,Maçã,Hortifruti,2024-06-14,18,5.76,Sudeste
313281,Maçã,Hortifruti,2023-11-24,42,6.05,Sudeste
394761,Banana,Hortifruti,2024-04-24,2,13.68,Sudeste
708810,Leite,Alimentos,2024-01-13,44,17.12,Norte
695470,Leite,Alimentos,2023-07-29,2,25.77,Sul
611528,Frango,Carnes,2023-11-09,46,121.63,Nordeste
355734,Tomate,Hortifruti,2023-01-06,24,14.17,Centro-Oeste
342621,Tomate,Hortifruti,2023-05-28,28,6.3,Sudeste
373229,Carne,Carnes,2023-09-25,7,49.45,Nordeste
276007,Sabão em Pó,Limpeza,2023-04-21,46,22.61,Norte
935400,Macarrão,Alimentos,2023-12-09,50,28.14,Nordeste
548695,Ovos,Alimentos,2023-09-11,35,29.85,Centro-Oeste
773063,Laranja,Hortifruti,2023-02-23,5,6.24,Centro-Oeste
381967,Macarrão,Alimentos,2024-06-26,44,9.21,Centro-Oeste
585212,Feijão,Alimentos,2024-08-01,31,29.89,Sul
946627,Shampoo,Higiene Pessoal,2022-11-15,16,70.97,Sudeste
418989,Laranja,Hortifruti,2023-11-09,13,7.59,Sudeste
389920,Banana,Hortifruti,2022-12-02,39,8.74,Centro-Oeste
657699,Leite,Alimentos,2023-08-13,46,21.19,Centro-Oeste
910770,Peixe,Carnes,2023-09-01,9,65.4,Sul
775312,Macarrão,Alimentos,2022-12-28,8,2.51,Sul
917838,Sabão em Pó,Limpeza,2023-04-28,3,27.21,Sudeste
802181,Feijão,Alimentos,2023-02-25,39,3.17,Centro-Oeste
734792,Macarrão,Alimentos,2024-03-17,42,26.52,Centro-Oeste
330954,Tomate,Hortifruti,2023-11-19,22,8.36,Centro-Oeste
779138,Frango,Carnes,2022-12-15,43,146.49,Sudeste
730812,Carne,Carnes,2023-05-30,48,29.6,Norte
471822,Laranja,Hortifruti,2024-09-30,24,1.15,Sudeste
537072,Macarrão,Alimentos,2023-03-18,18,5.25,Nordeste
274134,Feijão,Alimentos,2024-07-08,1,19.71,Norte
564141,Sabão em Pó,Limpeza,2024-09-12,47,20.54,Norte
597789,Ovos,Alimentos,2023-08-07,33,29.94,Nordeste
